GX,GY,GZ,AX,AY,AZ,timestamp,activity,session_id
0.305,-4.395,8.179,-0.386,-0.964,0.781,1746799568.180724,sawing,3
-10.01,44.434,-10.864,-0.954,0.9,1.682,1746799568.28273,sawing,3
9.033,-23.621,12.817,-0.351,-0.459,0.864,1746799568.4134,sawing,3
-0.977,21.118,-28.381,0.04,-0.409,0.557,1746799568.59546,sawing,3
22.156,4.333,15.625,0.09,-0.233,0.782,1746799568.59546,sawing,3
12.817,-7.385,-7.324,-0.552,0.577,1.29,1746799569.052898,sawing,3
-14.343,-38.208,-10.742,-0.189,-1.668,1.452,1746799569.052898,sawing,3
18.372,2.502,6.348,-0.189,0.227,0.54,1746799569.230361,sawing,3
-33.203,-23.376,-19.104,-1.207,-2.029,2.493,1746799569.230361,sawing,3
-0.916,-14.709,14.343,-0.376,-0.659,0.976,1746799569.410177,sawing,3
-1.099,42.786,-16.174,-0.381,1.79,1.1,1746799569.410177,sawing,3
3.418,-8.789,4.944,-0.107,0.588,0.784,1746799569.599889,sawing,3
-5.371,16.174,-18.005,-0.642,-2.175,1.443,1746799569.599889,sawing,3
10.193,-4.883,23.132,-0.178,-0.534,0.72,1746799569.716226,sawing,3
-1.648,-2.869,-10.803,-0.626,0.297,1.329,1746799570.025054,sawing,3
22.095,-15.93,-2.93,-0.466,0.038,0.978,1746799570.025054,sawing,3
10.193,20.264,-5.554,-0.137,-0.414,0.573,1746799570.359217,sawing,3
3.784,9.583,9.949,-0.066,0.196,0.73,1746799570.359217,sawing,3
-19.47,-34.241,-9.155,-0.66,-1.373,1.561,1746799570.551449,sawing,3
-4.089,1.587,-10.132,-0.597,-1.217,0.738,1746799570.551449,sawing,3
-8.972,31.494,-23.926,0.12,1.142,0.618,1746799570.636379,sawing,3
17.151,0.183,24.231,-0.515,-0.639,0.748,1746799570.768287,sawing,3
-33.813,-52.49,-36.865,-1.245,-2.169,1.688,1746799570.818213,sawing,3
-8.85,-6.653,7.69,-0.394,-0.535,0.741,1746799571.046492,sawing,3
-1.648,43.335,-25.391,-0.213,1.777,1.156,1746799571.046492,sawing,3
11.047,-17.517,1.953,-0.131,0.36,1.009,1746799571.09865,sawing,3
8.728,26.978,-8.728,-0.259,-1.715,1.006,1746799571.242268,sawing,3
14.648,4.456,26.794,-0.611,-0.713,1.004,1746799571.323553,sawing,3
3.052,29.358,-23.804,-0.866,0.294,1.366,1746799571.568025,sawing,3
1.038,-37.842,-5.859,-0.549,-0.455,1.1,1746799571.568025,sawing,3
11.353,36.499,-8.667,-0.19,-1.003,0.409,1746799571.72746,sawing,3
-11.353,-2.197,4.089,-0.095,0.145,0.834,1746799571.964912,sawing,3
32.349,-3.845,5.005,-0.693,0.642,1.418,1746799571.964912,sawing,3
3.906,5.432,-1.282,-0.123,-0.816,0.739,1746799572.053125,sawing,3
-7.324,43.213,-19.592,-0.023,1.813,1.553,1746799572.166713,sawing,3
9.46,-14.099,4.089,0.021,0.795,0.756,1746799572.263633,sawing,3
18.677,10.742,-3.174,-0.087,-1.087,0.974,1746799572.419091,sawing,3
-1.16,0.305,12.207,-0.206,0.079,0.934,1746799572.506543,sawing,3
10.681,-11.108,4.089,-0.574,0.705,1.403,1746799572.606374,sawing,3
11.169,-19.653,-10.193,-0.642,-0.746,1.291,1746799572.704008,sawing,3
4.028,13.977,-11.169,-0.125,-0.82,0.471,1746799572.816882,sawing,3
9.644,20.447,6.653,-0.036,0.252,1.041,1746799572.917194,sawing,3
34.058,2.563,8.301,-0.641,2.057,1.23,1746799573.030235,sawing,3
2.136,3.54,-15.686,-0.746,-1.706,1.496,1746799573.130084,sawing,3
7.385,-17.822,14.404,-0.156,-1.001,0.593,1746799573.226149,sawing,3
-17.761,47.791,-18.616,-0.361,1.625,1.472,1746799573.33136,sawing,3
19.47,13.123,10.132,0.033,1.307,0.535,1746799573.456313,sawing,3
6.348,41.626,-13.733,0.325,-1.152,0.574,1746799573.607346,sawing,3
12.268,-15.076,22.705,-0.247,-0.548,0.716,1746799573.667974,sawing,3
2.808,40.1,-12.634,-0.734,1.118,1.602,1746799573.814819,sawing,3
-15.503,-24.17,-14.771,-0.146,-0.142,0.795,1746799574.029098,sawing,3
31.677,45.41,6.104,-0.041,-0.468,0.312,1746799574.029098,sawing,3
8.362,2.93,6.47,-0.135,0.181,0.746,1746799574.216741,sawing,3
-2.014,1.16,-5.066,-0.613,0.38,1.131,1746799574.216741,sawing,3
-12.329,-28.076,-20.325,-0.83,-1.178,1.914,1746799574.324333,sawing,3
16.968,-2.136,7.141,-0.311,-1.21,0.803,1746799574.422002,sawing,3
4.395,8.728,-5.859,-0.013,0.895,0.542,1746799574.518192,sawing,3
0.732,-5.859,-5.432,-0.127,0.417,1.016,1746799574.631689,sawing,3
1.526,28.137,-16.968,-0.594,-1.896,1.57,1746799574.745464,sawing,3
21.912,-5.493,17.883,-0.126,-0.58,0.718,1746799574.833598,sawing,3
-19.287,38.818,-16.235,-0.377,1.486,1.262,1746799574.94179,sawing,3
2.136,-38.208,1.709,-0.444,-0.278,1.521,1746799575.057523,sawing,3
11.414,7.812,-2.136,-0.385,-1.421,0.816,1746799575.171589,sawing,3
-12.146,20.325,-0.671,-0.179,0.523,0.3,1746799575.286754,sawing,3
5.249,-28.198,-2.502,-0.176,0.076,1.407,1746799575.402099,sawing,3
-14.343,0.122,-25.146,0.393,-1.307,0.875,1746799575.546687,sawing,3
9.521,-7.08,16.663,-0.881,-1.322,1.389,1746799575.592749,sawing,3
-21.973,28.32,-17.578,0.04,1.156,0.872,1746799575.701056,sawing,3
42.175,3.235,26.672,0.345,1.35,1.105,1746799575.78913,sawing,3
2.441,3.54,-3.906,-0.509,-1.0,0.99,1746799575.998981,sawing,3
-9.949,-5.92,-14.038,-0.844,-1.482,1.509,1746799576.052113,sawing,3
-5.493,17.517,-0.122,0.138,1.098,0.703,1746799576.287218,sawing,3
7.874,-15.93,2.258,-0.302,0.212,1.069,1746799576.287218,sawing,3
7.019,17.029,-16.235,-0.82,-1.887,1.561,1746799576.374968,sawing,3
13.855,-4.272,21.118,-0.082,-0.481,0.9,1746799576.635058,sawing,3
9.888,41.199,-12.39,-0.601,1.435,1.403,1746799576.635058,sawing,3
16.724,-6.775,-4.333,0.307,0.17,0.527,1746799576.804727,sawing,3
8.484,41.016,-19.409,-0.029,-0.621,0.428,1746799576.804727,sawing,3
33.569,24.536,22.034,-0.239,-0.442,0.662,1746799576.899153,sawing,3
-21.179,33.875,-14.771,-1.204,0.625,1.833,1746799576.988066,sawing,3
44.006,-3.601,20.935,0.293,0.555,0.672,1746799577.117954,sawing,3
-35.278,-17.334,-20.813,-0.372,-1.755,1.63,1746799577.312434,sawing,3
21.118,-13.916,21.973,-0.331,-0.442,1.101,1746799577.312434,sawing,3
-22.827,13.489,-8.057,-0.877,0.83,1.667,1746799577.394104,sawing,3
22.766,-34.851,0.061,0.025,-0.046,1.382,1746799577.505579,sawing,3
7.629,16.296,-2.38,0.08,-0.667,0.604,1746799577.604216,sawing,3
-1.343,7.874,15.564,-0.151,-0.252,0.748,1746799577.763475,sawing,3
5.859,-4.333,-0.366,-0.577,0.837,1.049,1746799577.842916,sawing,3
17.822,-10.132,-14.221,-0.137,-0.108,1.051,1746799577.923171,sawing,3
6.165,3.845,-2.319,-0.155,-1.475,0.701,1746799578.041212,sawing,3
-27.344,26.733,-27.649,-0.308,1.326,0.795,1746799578.138196,sawing,3
-2.014,-26.001,-1.221,-0.214,0.336,1.287,1746799578.257273,sawing,3
12.573,-8.972,-10.559,-0.27,-0.97,1.393,1746799578.409245,sawing,3
5.737,-2.502,18.25,-0.397,-0.952,0.74,1746799578.578595,sawing,3
-9.705,38.818,-18.799,-0.153,1.48,0.958,1746799578.8382,sawing,3
1.526,-16.357,-6.775,0.051,0.466,0.936,1746799578.8382,sawing,3
-2.93,2.869,16.724,-0.026,-0.14,0.812,1746799578.935945,sawing,3
-14.832,10.01,-7.568,-0.746,0.37,1.356,1746799579.156811,sawing,3
1.587,-47.607,-25.94,-0.333,-0.469,0.878,1746799579.156811,sawing,3
14.893,23.315,-17.273,-0.009,-1.276,0.482,1746799579.281262,sawing,3
-7.751,17.944,1.282,-0.169,0.267,0.964,1746799579.335736,sawing,3
16.296,-8.362,9.827,-0.042,0.736,0.994,1746799579.435795,sawing,3
-7.324,-8.545,-27.344,-0.49,-1.471,1.513,1746799579.551192,sawing,3
-1.648,-6.653,5.493,-0.174,-0.792,0.514,1746799579.647868,sawing,3
-10.986,32.349,-15.503,-0.353,1.073,1.13,1746799579.752755,sawing,3
12.39,-27.71,9.521,-0.122,0.105,1.024,1746799579.85929,sawing,3
27.405,32.288,2.991,-0.06,-0.435,0.037,1746799579.972584,sawing,3
-9.521,12.878,-2.93,-0.257,-0.168,1.055,1746799580.068323,sawing,3
6.042,22.705,-0.244,-0.561,1.036,1.407,1746799580.224194,sawing,3
34.973,-28.687,9.155,0.194,-0.246,1.099,1746799580.456515,sawing,3
12.268,24.841,-5.127,-0.125,-1.036,0.568,1746799580.456515,sawing,3
-11.414,25.391,-5.066,0.009,0.218,0.889,1746799580.502259,sawing,3
33.936,-22.949,16.479,-0.195,1.042,1.034,1746799580.598634,sawing,3
-14.099,-15.686,-38.086,-0.366,-1.397,1.409,1746799580.698293,sawing,3
-1.404,-15.93,15.991,-0.169,-1.469,0.595,1746799580.795048,sawing,3
-33.203,38.147,-28.992,-0.205,1.261,1.198,1746799580.911558,sawing,3
31.982,-5.066,15.564,-0.22,0.407,0.964,1746799581.127073,sawing,3
-0.427,21.179,-25.574,-0.257,-1.499,0.991,1746799581.183305,sawing,3
-7.385,-18.433,7.812,-0.248,-0.786,0.86,1746799581.289916,sawing,3
-4.15,59.448,-8.911,-0.483,1.615,1.541,1746799581.394719,sawing,3
16.113,-3.479,20.447,-0.011,0.088,0.867,1746799581.463961,sawing,3
25.085,-1.648,6.348,-0.054,-0.72,0.055,1746799581.69581,sawing,3
-23.804,2.686,-3.113,-0.066,-0.572,1.089,1746799581.69581,sawing,3
-3.601,28.625,3.54,-0.851,0.89,1.732,1746799581.777047,sawing,3
20.264,-21.973,1.648,-0.063,-0.015,0.905,1746799581.915796,sawing,3
20.508,15.198,5.737,-0.195,-0.767,0.589,1746799582.006308,sawing,3
-6.47,22.644,-0.916,-0.075,0.264,1.021,1746799582.100533,sawing,3
23.621,3.906,22.705,-0.715,0.173,0.959,1746799582.2134,sawing,3
17.029,-6.348,-8.606,-0.278,-1.317,1.345,1746799584.720978,sawing,3
16.968,7.874,-8.667,-0.097,-0.489,0.337,1746799584.720978,sawing,3
22.705,-13.916,12.207,-0.704,-0.003,1.483,1746799584.720978,sawing,3
-6.287,-20.935,-20.447,0.186,0.213,0.437,1746799584.720978,sawing,3
24.597,25.513,16.479,0.023,-0.346,0.794,1746799584.723579,sawing,3
0.671,-54.138,-19.165,-0.402,-0.823,1.147,1746799584.723579,sawing,3
1.77,19.897,-19.592,-0.089,-0.327,0.532,1746799584.723579,sawing,3
-21.118,25.94,-20.752,-0.419,1.211,1.862,1746799584.723579,sawing,3
1.465,19.043,-21.057,-0.098,-0.24,0.524,1746799584.723579,sawing,3
27.039,24.963,18.311,0.084,-0.209,0.565,1746799584.723579,sawing,3
6.47,-14.587,-17.7,0.177,-0.203,0.856,1746799584.723579,sawing,3
-3.235,3.052,-11.353,-0.135,-0.223,0.4,1746799584.723579,sawing,3
10.071,28.809,12.817,0.291,0.052,0.344,1746799584.723579,sawing,3
16.479,7.08,3.052,-0.954,0.651,1.72,1746799584.723579,sawing,3
17.395,10.315,-3.418,0.093,-0.585,0.255,1746799584.723579,sawing,3
8.667,22.034,12.085,-0.232,0.098,0.791,1746799584.723579,sawing,3
21.484,-19.897,0.549,-0.423,0.48,1.254,1746799584.889236,sawing,3
-9.705,-1.282,-28.076,-0.281,-1.723,1.444,1746799584.889236,sawing,3
6.409,0.793,11.475,-0.461,-0.875,1.275,1746799584.976243,sawing,3
-3.54,9.155,-2.869,-0.063,1.253,0.999,1746799585.077042,sawing,3
37.72,-22.339,11.475,0.083,1.788,1.018,1746799585.198075,sawing,3
11.353,7.202,-7.751,0.178,-0.802,0.227,1746799585.296322,sawing,3
24.414,33.997,17.883,-0.499,-0.49,1.013,1746799585.402652,sawing,3
-6.409,26.489,-10.742,-0.555,1.567,1.527,1746799585.517712,sawing,3
23.682,-22.705,0.549,0.336,0.731,0.584,1746799585.599196,sawing,3
3.601,12.207,-13.611,0.311,-1.146,0.284,1746799585.727525,sawing,3
19.287,15.198,12.39,0.364,0.211,0.743,1746799585.942105,sawing,3
-4.944,-10.254,-6.287,-1.102,0.278,2.589,1746799586.101411,sawing,3
-13.245,-14.221,-26.55,-0.157,-0.856,1.437,1746799586.101411,sawing,3
-37.17,-30.457,-3.54,-0.842,-1.809,1.248,1746799586.145826,sawing,3
-1.953,29.419,-11.108,0.233,1.031,0.746,1746799586.313591,sawing,3
18.433,0.427,2.747,0.024,1.015,0.725,1746799586.415725,sawing,3
18.982,5.798,17.273,-0.201,-1.461,1.387,1746799586.506521,sawing,3
10.315,-5.188,15.564,-0.272,-0.774,0.919,1746799586.56865,sawing,3
-23.682,34.485,-19.592,-0.552,1.704,1.426,1746799586.816733,sawing,3
19.958,-24.902,-0.427,0.109,-0.1,0.823,1746799586.816733,sawing,3
-5.188,-7.629,-5.737,-0.068,-1.245,0.572,1746799586.889462,sawing,3
-30.518,40.222,-20.63,-0.241,0.661,1.19,1746799587.021975,sawing,3
-2.441,-23.926,19.226,-0.447,-0.696,1.06,1746799587.124416,sawing,3
12.512,-11.841,-6.226,-0.259,-0.786,1.18,1746799587.232902,sawing,3
-31.189,-13.489,-21.24,-0.116,-1.569,0.539,1746799587.325975,sawing,3
-2.502,44.922,-12.268,-0.417,1.644,1.453,1746799587.4389,sawing,3
29.114,-17.334,9.155,0.078,0.05,1.167,1746799587.545719,sawing,3
14.099,9.766,1.099,-0.125,-1.57,0.289,1746799587.649679,sawing,3
-32.654,7.629,-10.925,-0.2,-0.279,1.337,1746799587.736488,sawing,3
6.714,41.382,8.728,-0.505,0.517,1.224,1746799587.852758,sawing,3
21.851,-15.137,-7.263,-0.331,-0.659,1.341,1746799587.980279,sawing,3
-24.963,-14.465,-14.954,-0.179,-1.482,0.441,1746799588.060651,sawing,3
-6.287,44.983,-26.55,-0.378,1.367,0.975,1746799588.171849,sawing,3
29.175,-23.743,20.874,-0.115,1.659,0.909,1746799588.26898,sawing,3
14.16,-5.92,-4.089,-0.492,-1.295,0.984,1746799588.390461,sawing,3
-20.203,-10.742,-2.502,-0.117,-0.789,0.921,1746799588.499708,sawing,3
3.601,55.115,1.038,-0.487,1.622,1.489,1746799588.673093,sawing,3
17.883,-9.277,17.334,0.048,0.51,1.074,1746799588.770866,sawing,3
14.587,-2.441,-14.343,-0.275,-1.737,1.007,1746799588.866735,sawing,3
-19.897,-10.925,-2.258,-0.219,-0.933,0.792,1746799588.974395,sawing,3
8.118,51.88,16.724,-0.622,0.799,1.68,1746799589.077467,sawing,3
32.593,-4.15,2.38,-0.146,0.132,0.82,1746799589.178835,sawing,3
13.062,21.24,8.85,0.072,-0.589,0.117,1746799589.383019,sawing,3
-2.563,7.385,6.836,-0.26,-0.348,1.083,1746799589.383019,sawing,3
3.723,48.523,4.639,-0.528,0.955,1.727,1746799589.465525,sawing,3
11.841,-25.513,-10.071,-0.202,-0.139,0.999,1746799589.582664,sawing,3
19.165,11.414,-8.728,-0.257,-0.692,0.923,1746799589.693027,sawing,3
-22.888,2.93,-1.648,-0.056,-0.038,0.758,1746799589.789884,sawing,3
22.888,3.052,17.273,-0.835,1.002,1.187,1746799590.000622,sawing,3
22.156,-3.235,6.042,-0.051,-0.346,0.675,1746799590.000622,sawing,3
-13.428,-22.4,-13.0,-0.387,-0.295,1.001,1746799590.093593,sawing,3
-2.991,20.447,-0.61,-0.114,0.235,0.974,1746799590.205157,sawing,3
21.179,-11.78,17.517,-0.646,0.754,1.33,1746799590.30942,sawing,3
7.996,-11.658,-6.165,-0.468,-0.847,1.176,1746799590.40986,sawing,3
-16.968,-20.752,-22.034,-1.044,-0.187,0.673,1746799590.526143,sawing,3
-10.193,38.574,-20.203,-0.207,1.094,1.29,1746799590.630439,sawing,3
59.814,5.737,55.298,-0.327,1.087,0.903,1746799590.738531,sawing,3
-60.181,-16.541,-56.091,-4.164,-4.894,4.159,1746799590.825588,sawing,3
-8.789,-3.418,-6.714,-0.685,-0.901,1.276,1746799591.035088,sawing,3
-4.883,48.401,-12.451,0.071,1.443,1.198,1746799591.117817,sawing,3
29.419,-2.258,20.752,-0.077,0.38,0.818,1746799591.231835,sawing,3
-8.85,8.423,-16.235,-0.478,-1.775,0.934,1746799591.329273,sawing,3
11.902,5.127,10.925,-0.412,-0.893,1.208,1746799591.425704,sawing,3
-9.583,42.297,-16.418,-0.493,1.245,1.385,1746799591.522096,sawing,3
42.48,11.719,24.414,-0.097,0.367,0.8,1746799591.634617,sawing,3
7.629,-4.028,19.592,0.104,-0.091,0.384,1746799591.739464,sawing,3
7.568,10.315,12.146,-0.454,-0.514,0.939,1746799591.802243,sawing,3
2.136,36.804,-13.184,-0.327,1.437,1.441,1746799591.9411,sawing,3
40.527,-2.991,23.865,0.113,1.248,0.674,1746799592.048949,sawing,3
-49.011,-15.625,-55.298,-1.47,-4.203,2.397,1746799592.09996,sawing,3
8.606,-1.465,15.137,-0.104,-0.492,1.146,1746799592.238722,sawing,3
-7.996,31.86,-21.606,-0.601,1.727,1.306,1746799592.350421,sawing,3
38.391,9.521,12.817,-0.113,0.292,0.869,1746799592.468023,sawing,3
-27.527,-15.747,-45.471,-0.654,-3.164,1.844,1746799592.563211,sawing,3
-16.724,-4.822,-1.709,-0.812,-1.283,1.321,1746799592.662942,sawing,3
-13.184,26.062,-17.273,-0.302,0.821,1.218,1746799592.759337,sawing,3
44.739,15.32,31.799,-0.507,0.747,0.894,1746799592.869785,sawing,3
-34.119,-22.644,-36.377,-0.355,-1.585,1.692,1746799592.964335,sawing,3
-2.136,-26.001,9.644,-0.002,-0.496,0.598,1746799593.279628,sawing,3
-5.493,27.771,-9.155,-0.47,1.512,1.444,1746799593.279628,sawing,3
11.414,-0.061,-1.038,-0.068,-0.208,1.085,1746799593.379632,sawing,3
5.554,-0.671,-14.771,-0.272,-0.634,0.446,1746799593.475917,sawing,3
23.254,16.235,17.7,-0.307,-0.303,0.915,1746799593.526482,sawing,3
-9.277,40.466,-16.113,-0.063,1.041,1.317,1746799593.676624,sawing,3
43.701,-13.367,24.109,-0.329,1.243,1.357,1746799593.787654,sawing,3
-10.559,0.122,-32.593,-0.374,-1.842,1.429,1746799593.845881,sawing,3
-4.211,-7.935,-1.526,-0.473,-0.649,1.036,1746799594.003474,sawing,3
-3.113,27.771,-8.606,-0.265,1.265,1.113,1746799594.104544,sawing,3
41.321,0.61,2.502,-0.138,1.188,1.02,1746799594.201614,sawing,3
-10.254,-0.854,-33.264,-0.191,-1.276,1.188,1746799594.265325,sawing,3
8.24,-3.113,16.541,-0.223,-0.642,1.317,1746799594.498545,sawing,3
-10.498,39.917,-15.442,-0.238,1.314,1.262,1746799594.498545,sawing,3
2.258,4.517,-4.761,-0.874,-0.069,0.57,1746799680.789313,sawing,4
3.723,8.484,-8.057,-0.912,-0.053,0.588,1746799680.968487,sawing,4
2.625,9.094,8.972,-0.803,-0.06,0.418,1746799681.029388,sawing,4
-1.953,36.926,-7.019,-0.55,0.182,0.476,1746799681.123908,sawing,4
6.714,7.385,5.066,-1.052,-0.076,0.487,1746799681.22314,sawing,4
-0.488,-10.803,2.563,-0.763,-0.1,0.562,1746799681.335199,sawing,4
15.137,3.052,-22.4,-0.848,-0.171,0.701,1746799681.553698,sawing,4
10.376,-0.916,-12.329,-0.945,0.179,0.498,1746799681.553698,sawing,4
9.216,-30.579,8.972,-0.457,0.922,1.03,1746799681.640363,sawing,4
13.916,10.254,15.991,-0.783,0.112,0.012,1746799681.735644,sawing,4
-17.212,-20.386,-11.597,-0.835,-0.604,0.385,1746799681.864967,sawing,4
13.428,3.418,-10.376,-0.001,0.566,0.389,1746799681.96193,sawing,4
7.507,-5.188,25.146,-0.865,0.044,0.522,1746799682.058558,sawing,4
31.677,-16.174,-1.221,-1.636,-1.091,1.319,1746799682.161391,sawing,4
18.25,-3.296,-19.653,-0.847,-0.379,0.385,1746799682.262975,sawing,4
5.676,0.427,-19.47,-0.659,0.583,0.581,1746799682.391694,sawing,4
4.7,25.391,32.227,-0.157,0.488,-0.433,1746799682.490037,sawing,4
-13.0,-0.916,0.793,-0.849,-0.327,0.475,1746799682.589101,sawing,4
-21.606,-0.366,-9.827,-0.242,0.045,0.206,1746799682.692621,sawing,4
3.662,15.198,18.127,-1.313,-0.205,0.305,1746799682.811152,sawing,4
16.113,29.663,38.94,-1.948,-0.464,0.43,1746799682.977559,sawing,4
-0.671,-20.691,-25.33,-1.053,-0.368,0.506,1746799683.075911,sawing,4
3.296,19.104,-34.119,-0.623,0.703,0.744,1746799683.179895,sawing,4
-27.1,-19.775,-3.967,-0.497,-0.354,0.457,1746799683.286987,sawing,4
15.747,-0.244,-7.141,-0.875,-0.201,0.518,1746799683.376321,sawing,4
-11.047,-18.982,-6.592,-2.052,-0.667,1.136,1746799683.491004,sawing,4
15.808,19.47,9.277,-2.221,-0.11,1.992,1746799683.601026,sawing,4
16.602,25.452,9.949,-0.411,-0.269,0.938,1746799683.681304,sawing,4
-23.254,-10.315,-16.052,-0.596,-0.35,0.377,1746799683.788464,sawing,4
4.944,21.606,-19.287,-0.496,0.151,0.518,1746799683.895609,sawing,4
0.183,-27.039,14.343,-1.091,0.558,1.247,1746799684.098701,sawing,4
9.338,-53.65,-44.312,-2.538,-1.019,1.592,1746799684.098701,sawing,4
-8.911,-3.479,-1.709,-2.338,-0.915,1.534,1746799686.010377,sawing,4
-4.7,54.504,-33.813,-0.71,0.786,0.515,1746799686.010377,sawing,4
49.072,0.122,-19.409,-2.6,0.19,1.331,1746799686.018364,sawing,4
-26.733,-7.446,-15.991,-0.316,-0.405,0.175,1746799686.018364,sawing,4
-4.272,-4.456,15.747,0.67,0.564,-0.542,1746799686.019469,sawing,4
-12.939,-16.846,-33.386,-0.744,-0.48,0.49,1746799686.019469,sawing,4
-9.46,17.395,-19.531,-0.022,0.58,0.334,1746799686.019469,sawing,4
36.865,27.466,26.611,-1.359,-0.591,0.633,1746799686.021585,sawing,4
-4.822,21.118,2.93,-0.881,0.456,1.098,1746799686.023721,sawing,4
0.977,34.851,-8.667,0.177,0.163,-0.402,1746799686.023721,sawing,4
-9.338,16.296,12.268,-0.355,-0.287,-0.18,1746799686.025685,sawing,4
3.845,27.588,-7.507,-1.43,0.617,1.253,1746799686.025685,sawing,4
-11.108,3.235,-15.991,0.348,0.714,0.005,1746799686.146567,sawing,4
16.968,21.484,6.653,-1.576,-0.651,0.62,1746799686.315138,sawing,4
-27.832,-6.165,10.315,0.065,-0.385,-0.216,1746799686.442334,sawing,4
15.015,8.362,-25.818,-1.71,0.529,1.313,1746799686.442334,sawing,4
-16.724,0.427,11.658,0.592,0.66,-0.656,1746799686.65616,sawing,4
24.658,16.174,25.635,0.598,0.076,1.096,1746799686.65616,sawing,4
-12.268,-15.564,-4.7,-1.235,-0.812,0.701,1746799686.750692,sawing,4
18.066,26.062,-5.859,-0.686,1.036,1.486,1746799686.862854,sawing,4
-0.671,-16.846,-10.742,0.091,0.977,0.021,1746799686.974448,sawing,4
-15.137,7.08,-7.629,-1.625,-0.645,0.765,1746799687.064181,sawing,4
-9.155,7.324,1.16,-0.604,-0.309,0.149,1746799687.167243,sawing,4
14.038,37.476,-9.705,-0.879,0.861,0.93,1746799687.281481,sawing,4
22.339,-15.442,-31.677,-4.615,-0.396,1.159,1746799687.411078,sawing,4
5.249,-13.916,-21.484,-0.617,-0.227,0.688,1746799688.514403,sawing,4
-8.606,-22.888,1.343,-1.583,-0.645,0.961,1746799688.514403,sawing,4
-13.184,-2.808,-32.532,-2.964,-0.802,1.287,1746799688.515798,sawing,4
-1.709,-9.338,-36.621,-2.057,-1.556,1.254,1746799688.515798,sawing,4
27.832,46.204,-10.315,-0.781,1.195,0.985,1746799688.515798,sawing,4
13.367,21.79,11.414,-0.722,-0.712,0.18,1746799688.517733,sawing,4
-38.818,-22.949,-41.565,-2.502,-1.121,1.39,1746799688.517733,sawing,4
22.705,31.616,-11.169,-0.964,0.961,1.102,1746799688.61605,sawing,4
-13.855,-24.902,-36.926,-1.238,-0.051,1.005,1746799688.729693,sawing,4
34.119,-5.005,-1.099,-0.783,-0.784,1.664,1746799688.808397,sawing,4
-26.123,-10.01,-4.822,-0.197,0.159,0.531,1746799688.910804,sawing,4
22.217,10.376,0.061,-0.774,0.529,0.658,1746799688.977984,sawing,4
6.653,6.958,4.028,-0.691,0.224,0.394,1746799689.216724,sawing,4
-2.258,-10.742,-2.93,-0.528,-0.663,0.185,1746799689.216724,sawing,4
-23.254,-19.348,-12.695,-1.198,-0.438,0.983,1746799689.317023,sawing,4
14.954,31.494,13.855,-0.753,0.111,-0.177,1746799689.397589,sawing,4
-4.883,-36.377,7.874,0.272,-0.327,0.686,1746799689.527518,sawing,4
2.38,-5.371,-11.047,-0.516,-0.422,0.647,1746799689.636049,sawing,4
-27.588,-22.156,-57.617,-0.456,0.222,1.016,1746799689.732121,sawing,4
21.79,29.358,12.024,-1.263,-0.018,0.626,1746799689.861353,sawing,4
7.629,-2.319,-10.559,-1.234,-0.557,0.83,1746799689.991096,sawing,4
-12.451,12.207,-9.277,-0.615,-0.672,0.028,1746799690.136927,sawing,4
-2.197,27.466,-9.46,-1.124,0.148,1.104,1746799690.235646,sawing,4
-4.517,-32.471,34.241,-1.176,-0.273,0.304,1746799690.345868,sawing,4
7.568,5.188,4.211,-0.98,0.133,-0.27,1746799690.444086,sawing,4
-4.883,5.554,-8.606,-0.948,-1.127,0.561,1746799690.553479,sawing,4
2.808,36.682,-8.423,-0.684,0.39,0.77,1746799690.661903,sawing,4
-4.272,-28.442,30.212,-0.366,0.699,0.127,1746799690.757249,sawing,4
-35.4,12.573,-3.296,-0.161,-0.217,0.312,1746799690.871853,sawing,4
